client,time,latency
0,22:18:24,34.827
0,22:18:24,22.109
0,22:18:24,19.945
0,22:18:24,19.740
0,22:18:24,20.112
0,22:18:24,19.570
0,22:18:24,19.536
0,22:18:24,19.128
0,22:18:24,20.872
0,22:18:24,20.114
0,22:18:24,20.100
0,22:18:24,20.114
0,22:18:24,18.775
0,22:18:24,20.493
0,22:18:24,21.442
0,22:18:24,21.215
0,22:18:24,19.582
0,22:18:24,20.624
0,22:18:24,18.090
0,22:18:24,18.510
0,22:18:24,17.797
0,22:18:24,18.771
0,22:18:24,18.204
0,22:18:24,17.911
0,22:18:24,17.369
0,22:18:24,17.921
0,22:18:24,17.034
0,22:18:24,16.542
0,22:18:24,17.276
0,22:18:24,16.637
0,22:18:24,16.357
0,22:18:24,15.905
0,22:18:24,16.905
0,22:18:24,15.181
0,22:18:24,17.057
0,22:18:24,16.072
0,22:18:24,14.950
0,22:18:24,16.927
0,22:18:24,15.545
0,22:18:25,15.067
0,22:18:25,15.324
0,22:18:25,15.723
0,22:18:25,16.639
0,22:18:25,15.105
0,22:18:25,14.917
0,22:18:25,17.317
0,22:18:25,14.974
0,22:18:25,15.920
0,22:18:25,14.110
0,22:18:25,15.574
0,22:18:25,14.575
0,22:18:25,14.790
0,22:18:25,13.871
0,22:18:25,14.112
0,22:18:25,14.112
0,22:18:25,14.613
0,22:18:25,14.930
0,22:18:25,15.854
0,22:18:25,13.333
0,22:18:25,14.382
0,22:18:25,12.417
0,22:18:25,16.601
0,22:18:25,14.611
0,22:18:25,14.092
0,22:18:25,13.893
0,22:18:25,14.022
0,22:18:25,13.594
0,22:18:25,14.668
0,22:18:25,13.789
0,22:18:25,14.276
0,22:18:25,13.588
0,22:18:25,14.264
0,22:18:25,12.774
0,22:18:25,12.936
0,22:18:25,16.636
0,22:18:25,13.373
0,22:18:25,13.266
0,22:18:25,13.036
0,22:18:25,17.516
0,22:18:25,14.020
0,22:18:25,15.807
0,22:18:25,11.874
0,22:18:25,13.398
0,22:18:25,12.870
0,22:18:25,13.472
0,22:18:25,12.363
0,22:18:25,14.799
0,22:18:25,15.928
0,22:18:25,12.393
0,22:18:25,12.988
0,22:18:25,10.491
0,22:18:25,12.507
0,22:18:25,12.768
0,22:18:25,12.100
0,22:18:25,13.550
0,22:18:25,10.437
0,22:18:25,12.973
0,22:18:25,10.616
0,22:18:25,15.838
0,22:18:25,11.870
0,22:18:25,14.050
0,22:18:25,13.091
0,22:18:25,11.226
0,22:18:25,17.645
0,22:18:25,10.610
