client,time,latency
0,22:26:02,36.532
0,22:26:02,26.432
0,22:26:02,22.699
0,22:26:02,21.750
0,22:26:02,24.031
0,22:26:02,22.647
0,22:26:02,22.892
0,22:26:02,22.503
0,22:26:02,21.940
0,22:26:02,21.824
0,22:26:02,21.780
0,22:26:02,21.779
0,22:26:02,22.747
0,22:26:02,24.341
0,22:26:02,24.128
0,22:26:02,24.545
0,22:26:02,21.632
0,22:26:02,21.311
0,22:26:02,22.316
0,22:26:02,21.415
0,22:26:02,21.194
0,22:26:02,22.017
0,22:26:02,22.705
0,22:26:02,20.876
0,22:26:02,21.733
0,22:26:02,21.183
0,22:26:02,22.250
0,22:26:02,21.208
0,22:26:02,21.189
0,22:26:03,20.338
0,22:26:03,20.053
0,22:26:03,21.807
0,22:26:03,20.171
0,22:26:03,20.152
0,22:26:03,20.231
0,22:26:03,19.860
0,22:26:03,20.153
0,22:26:03,19.984
0,22:26:03,20.194
0,22:26:03,19.305
0,22:26:03,19.263
0,22:26:03,17.961
0,22:26:03,18.183
0,22:26:03,18.720
0,22:26:03,18.223
0,22:26:03,18.525
0,22:26:03,18.335
0,22:26:03,17.829
0,22:26:03,17.279
0,22:26:03,22.988
0,22:26:03,18.618
0,22:26:03,20.943
0,22:26:03,18.274
0,22:26:03,16.835
0,22:26:03,18.393
0,22:26:03,18.016
0,22:26:03,18.101
0,22:26:03,18.655
0,22:26:03,24.685
0,22:26:03,20.337
0,22:26:03,22.470
0,22:26:03,17.889
0,22:26:03,18.658
0,22:26:03,17.481
0,22:26:03,17.985
0,22:26:03,17.620
0,22:26:03,16.685
0,22:26:03,16.585
0,22:26:03,18.173
0,22:26:03,16.986
0,22:26:03,18.634
0,22:26:03,16.985
0,22:26:03,16.650
0,22:26:03,16.415
0,22:26:03,15.744
0,22:26:03,15.980
0,22:26:03,16.319
0,22:26:03,16.147
0,22:26:03,16.734
0,22:26:03,16.025
0,22:26:03,16.027
0,22:26:03,16.394
0,22:26:04,14.634
0,22:26:04,17.475
0,22:26:04,16.135
0,22:26:04,16.854
0,22:26:04,15.645
0,22:26:04,15.502
0,22:26:04,14.705
0,22:26:04,16.601
0,22:26:04,17.832
0,22:26:04,15.549
0,22:26:04,16.574
0,22:26:04,15.945
0,22:26:04,16.063
0,22:26:04,15.075
0,22:26:04,16.169
0,22:26:04,15.625
0,22:26:04,15.569
0,22:26:04,15.144
