client,time,latency
0,22:24:21,34.474
0,22:24:21,21.825
0,22:24:21,17.789
0,22:24:21,19.578
0,22:24:21,18.244
0,22:24:21,19.547
0,22:24:21,18.765
0,22:24:21,17.920
0,22:24:21,18.262
0,22:24:21,18.625
0,22:24:21,19.207
0,22:24:21,17.775
0,22:24:21,17.823
0,22:24:21,18.025
0,22:24:21,20.311
0,22:24:21,21.331
0,22:24:21,18.305
0,22:24:21,18.371
0,22:24:21,17.328
0,22:24:21,17.307
0,22:24:21,16.802
0,22:24:22,17.417
0,22:24:22,18.831
0,22:24:22,17.537
0,22:24:22,16.942
0,22:24:22,17.306
0,22:24:22,17.794
0,22:24:22,16.953
0,22:24:22,15.369
0,22:24:22,15.239
0,22:24:22,17.290
0,22:24:22,16.968
0,22:24:22,16.863
0,22:24:22,18.682
0,22:24:22,17.669
0,22:24:22,16.229
0,22:24:22,15.829
0,22:24:22,15.259
0,22:24:22,15.319
0,22:24:22,16.950
0,22:24:22,17.047
0,22:24:22,16.934
0,22:24:22,16.000
0,22:24:22,16.114
0,22:24:22,16.123
0,22:24:22,16.488
0,22:24:22,17.321
0,22:24:22,16.665
0,22:24:22,15.844
0,22:24:22,15.554
0,22:24:22,15.304
0,22:24:22,14.376
0,22:24:22,15.310
0,22:24:22,17.849
0,22:24:22,15.847
0,22:24:22,13.394
0,22:24:22,14.215
0,22:24:22,14.017
0,22:24:22,14.862
0,22:24:22,16.002
0,22:24:22,13.078
0,22:24:22,14.684
0,22:24:22,16.073
0,22:24:22,17.442
0,22:24:22,14.931
0,22:24:22,14.127
0,22:24:22,14.063
0,22:24:22,15.464
0,22:24:22,13.244
0,22:24:22,13.380
0,22:24:22,14.226
0,22:24:22,14.632
0,22:24:22,13.987
0,22:24:22,13.310
0,22:24:22,12.431
0,22:24:22,13.169
0,22:24:22,12.488
0,22:24:22,13.463
0,22:24:22,13.491
0,22:24:22,14.630
0,22:24:22,14.561
0,22:24:22,12.362
0,22:24:22,12.363
0,22:24:22,12.997
0,22:24:22,13.275
0,22:24:23,13.289
0,22:24:23,13.053
0,22:24:23,13.590
0,22:24:23,13.474
0,22:24:23,12.454
0,22:24:23,10.957
0,22:24:23,11.517
0,22:24:23,13.258
0,22:24:23,14.085
0,22:24:23,12.547
0,22:24:23,11.429
0,22:24:23,12.623
0,22:24:23,11.675
0,22:24:23,12.219
0,22:24:23,11.257
0,22:24:23,12.531
0,22:24:23,12.126
0,22:24:23,12.106
0,22:24:23,12.044
0,22:24:23,12.111
