client,time,latency
47,19:25:46,33.175
42,19:25:46,48.863
77,19:25:46,46.471
56,19:25:46,43.929
99,19:25:46,10.061
49,19:25:46,12.940
50,19:25:46,13.139
95,19:25:46,25.103
91,19:25:46,25.336
83,19:25:46,24.676
48,19:25:46,28.868
44,19:25:46,39.590
97,19:25:46,9.500
67,19:25:46,29.922
79,19:25:46,30.278
62,19:25:46,34.981
74,19:25:46,53.295
25,19:25:46,59.595
38,19:25:46,54.314
43,19:25:46,53.245
37,19:25:46,53.573
69,19:25:46,59.007
53,19:25:46,61.645
51,19:25:46,59.858
87,19:25:46,57.852
39,19:25:46,60.140
22,19:25:46,67.342
20,19:25:46,68.574
82,19:25:46,66.437
96,19:25:46,65.918
85,19:25:46,66.705
14,19:25:46,71.702
17,19:25:46,72.858
0,19:25:46,75.349
54,19:25:46,78.452
31,19:25:46,80.446
80,19:25:46,81.572
21,19:25:46,85.885
61,19:25:46,84.126
60,19:25:46,88.029
59,19:25:46,89.414
35,19:25:46,91.305
57,19:25:46,90.367
41,19:25:46,91.011
73,19:25:46,90.349
27,19:25:46,92.244
45,19:25:46,93.743
63,19:25:46,95.038
71,19:25:46,94.812
78,19:25:46,94.765
58,19:25:46,96.374
55,19:25:46,96.779
19,19:25:46,100.310
98,19:25:46,96.730
29,19:25:46,100.384
86,19:25:46,97.415
66,19:25:46,99.039
18,19:25:46,102.169
52,19:25:46,100.782
23,19:25:46,102.889
88,19:25:46,99.458
1,19:25:46,105.561
3,19:25:46,105.303
46,19:25:46,103.457
68,19:25:46,102.927
76,19:25:46,102.221
40,19:25:46,105.214
92,19:25:46,105.349
77,19:25:46,6.302
49,19:25:46,5.276
33,19:25:46,111.242
12,19:25:46,112.592
16,19:25:46,112.818
65,19:25:46,110.170
84,19:25:46,109.613
48,19:25:46,7.238
67,19:25:46,7.724
50,19:25:46,10.532
43,19:25:46,4.555
95,19:25:46,14.096
32,19:25:46,120.579
8,19:25:46,122.020
36,19:25:46,121.483
91,19:25:46,12.367
64,19:25:46,120.996
72,19:25:46,121.016
69,19:25:46,9.353
53,19:25:46,7.873
17,19:25:46,1.723
75,19:25:46,120.816
20,19:25:46,7.326
83,19:25:46,20.431
38,19:25:46,15.493
62,19:25:46,17.054
22,19:25:46,16.805
70,19:25:46,4.601
87,19:25:46,19.100
56,19:25:46,32.750
15,19:25:46,135.161
39,19:25:46,20.363
54,19:25:46,7.841
61,19:25:46,2.011
25,19:25:46,29.362
47,19:25:46,33.120
74,19:25:46,26.181
13,19:25:46,136.361
31,19:25:46,8.114
51,19:25:46,17.927
37,19:25:46,22.665
79,19:25:46,26.986
0,19:25:46,17.661
96,19:25:46,20.212
82,19:25:46,19.721
42,19:25:46,34.964
44,19:25:46,31.396
21,19:25:46,1.316
