client,time,latency
0,22:20:14,34.025
0,22:20:14,23.839
0,22:20:14,20.034
0,22:20:14,20.597
0,22:20:14,21.396
0,22:20:14,22.652
0,22:20:14,21.658
0,22:20:14,20.996
0,22:20:14,20.631
0,22:20:14,19.532
0,22:20:14,20.443
0,22:20:14,20.170
0,22:20:14,20.498
0,22:20:14,18.727
0,22:20:14,19.425
0,22:20:14,20.259
0,22:20:14,21.423
0,22:20:14,19.467
0,22:20:14,20.485
0,22:20:14,18.737
0,22:20:14,18.871
0,22:20:14,19.908
0,22:20:14,18.370
0,22:20:14,18.276
0,22:20:14,18.117
0,22:20:14,18.887
0,22:20:14,17.895
0,22:20:14,18.665
0,22:20:14,18.318
0,22:20:14,19.995
0,22:20:14,19.332
0,22:20:14,24.297
0,22:20:14,17.405
0,22:20:14,17.867
0,22:20:14,16.081
0,22:20:14,17.096
0,22:20:14,19.126
0,22:20:15,16.231
0,22:20:15,16.625
0,22:20:15,15.657
0,22:20:15,15.606
0,22:20:15,16.207
0,22:20:15,16.604
0,22:20:15,15.830
0,22:20:15,14.892
0,22:20:15,15.340
0,22:20:15,16.727
0,22:20:15,14.251
0,22:20:15,14.484
0,22:20:15,14.229
0,22:20:15,14.462
0,22:20:15,15.972
0,22:20:15,14.503
0,22:20:15,14.952
0,22:20:15,13.946
0,22:20:15,14.755
0,22:20:15,17.751
0,22:20:15,16.501
0,22:20:15,14.838
0,22:20:15,15.449
0,22:20:15,15.180
0,22:20:15,13.591
0,22:20:15,14.326
0,22:20:15,14.667
0,22:20:15,14.585
0,22:20:15,14.024
0,22:20:15,13.497
0,22:20:15,14.327
0,22:20:15,13.920
0,22:20:15,15.049
0,22:20:15,14.175
0,22:20:15,12.622
0,22:20:15,15.163
0,22:20:15,13.358
0,22:20:15,13.485
0,22:20:15,13.502
0,22:20:15,14.351
0,22:20:15,14.549
0,22:20:15,12.730
0,22:20:15,12.305
0,22:20:15,14.417
0,22:20:15,11.763
0,22:20:15,11.162
0,22:20:15,17.047
0,22:20:15,12.317
0,22:20:15,14.707
0,22:20:15,13.268
0,22:20:15,10.837
0,22:20:15,13.172
0,22:20:15,12.603
0,22:20:15,17.192
0,22:20:15,11.523
0,22:20:15,14.547
0,22:20:15,10.791
0,22:20:15,12.005
0,22:20:15,13.304
0,22:20:15,11.086
0,22:20:15,18.788
0,22:20:15,12.799
0,22:20:15,13.189
0,22:20:15,10.330
0,22:20:15,12.026
0,22:20:15,12.553
0,22:20:15,11.064
0,22:20:15,19.352
0,22:20:15,11.096
0,22:20:16,15.632
0,22:20:16,11.568
0,22:20:16,12.401
0,22:20:16,11.186
0,22:20:16,10.723
0,22:20:16,18.130
0,22:20:16,11.037
0,22:20:16,15.114
0,22:20:16,9.890
0,22:20:16,16.166
0,22:20:16,10.726
0,22:20:16,18.045
0,22:20:16,11.575
0,22:20:16,9.903
0,22:20:16,14.883
0,22:20:16,9.463
0,22:20:16,15.192
0,22:20:16,10.821
0,22:20:16,17.757
0,22:20:16,10.704
0,22:20:16,9.929
0,22:20:16,13.772
0,22:20:16,11.541
0,22:20:16,15.575
0,22:20:16,10.067
0,22:20:16,10.458
0,22:20:16,14.205
0,22:20:16,10.534
0,22:20:16,17.210
0,22:20:16,9.605
0,22:20:16,9.163
0,22:20:16,14.569
0,22:20:16,10.505
0,22:20:16,16.644
0,22:20:16,10.778
0,22:20:16,12.996
0,22:20:16,10.344
0,22:20:16,8.713
0,22:20:16,18.611
0,22:20:16,9.344
0,22:20:16,14.955
0,22:20:16,9.360
0,22:20:16,8.793
0,22:20:16,18.559
0,22:20:16,9.150
0,22:20:16,17.579
0,22:20:16,9.054
0,22:20:16,19.717
0,22:20:16,9.234
0,22:20:16,18.547
0,22:20:16,10.243
0,22:20:16,9.459
