client,time,latency
0,22:27:04,37.956
0,22:27:04,26.825
0,22:27:04,22.285
0,22:27:04,22.083
0,22:27:04,24.267
0,22:27:04,22.666
0,22:27:04,22.642
0,22:27:04,22.423
0,22:27:04,22.436
0,22:27:04,22.287
0,22:27:04,23.144
0,22:27:04,23.419
0,22:27:04,21.500
0,22:27:04,21.752
0,22:27:04,23.241
0,22:27:04,24.538
0,22:27:04,22.364
0,22:27:04,22.125
0,22:27:04,21.974
0,22:27:04,22.643
0,22:27:04,22.371
0,22:27:04,21.988
0,22:27:04,22.975
0,22:27:04,22.366
0,22:27:04,21.851
0,22:27:04,21.281
0,22:27:04,21.903
0,22:27:04,25.533
0,22:27:04,21.899
0,22:27:05,21.935
0,22:27:05,22.009
0,22:27:05,22.417
0,22:27:05,19.923
0,22:27:05,20.157
0,22:27:05,19.836
0,22:27:05,20.264
0,22:27:05,20.810
0,22:27:05,21.830
0,22:27:05,19.554
0,22:27:05,19.771
0,22:27:05,19.135
0,22:27:05,19.104
0,22:27:05,19.394
0,22:27:05,20.455
0,22:27:05,18.406
0,22:27:05,18.303
0,22:27:05,17.373
0,22:27:05,17.910
0,22:27:05,19.068
0,22:27:05,19.633
0,22:27:05,18.903
0,22:27:05,19.909
0,22:27:05,18.120
0,22:27:05,16.799
0,22:27:05,17.583
0,22:27:05,19.592
0,22:27:05,21.499
0,22:27:05,19.229
0,22:27:05,22.878
0,22:27:05,21.194
0,22:27:05,17.625
0,22:27:05,20.430
0,22:27:05,19.556
0,22:27:05,17.026
0,22:27:05,15.769
0,22:27:05,16.590
0,22:27:05,15.962
0,22:27:05,17.248
0,22:27:05,16.559
0,22:27:05,17.583
0,22:27:05,17.021
0,22:27:05,15.670
0,22:27:05,16.593
0,22:27:05,15.471
0,22:27:05,15.402
0,22:27:05,15.858
0,22:27:05,16.083
0,22:27:05,15.879
0,22:27:05,15.977
0,22:27:05,15.452
0,22:27:05,15.876
0,22:27:05,14.618
0,22:27:06,15.963
0,22:27:06,16.712
0,22:27:06,15.961
0,22:27:06,16.311
0,22:27:06,14.132
0,22:27:06,15.524
0,22:27:06,15.442
0,22:27:06,14.723
0,22:27:06,15.358
0,22:27:06,15.966
0,22:27:06,16.176
0,22:27:06,15.274
0,22:27:06,15.737
0,22:27:06,15.010
0,22:27:06,15.719
0,22:27:06,13.990
0,22:27:06,14.384
0,22:27:06,15.174
0,22:27:06,15.532
0,22:27:06,14.323
0,22:27:06,14.970
0,22:27:06,14.376
0,22:27:06,15.355
0,22:27:06,15.793
0,22:27:06,14.251
0,22:27:06,14.215
0,22:27:06,14.270
0,22:27:06,14.595
0,22:27:06,14.618
0,22:27:06,15.052
0,22:27:06,14.610
0,22:27:06,13.969
0,22:27:06,15.026
0,22:27:06,14.133
0,22:27:06,13.940
0,22:27:06,14.500
0,22:27:06,14.017
0,22:27:06,14.252
0,22:27:06,13.584
0,22:27:06,14.152
0,22:27:06,14.834
0,22:27:06,15.945
0,22:27:06,14.895
0,22:27:06,13.232
0,22:27:06,13.375
0,22:27:06,14.437
0,22:27:06,15.059
0,22:27:06,15.387
0,22:27:06,15.599
0,22:27:06,16.312
0,22:27:06,14.662
0,22:27:06,14.762
0,22:27:06,13.314
0,22:27:06,13.654
0,22:27:06,12.841
0,22:27:06,13.640
0,22:27:06,17.551
0,22:27:06,14.706
0,22:27:06,13.470
0,22:27:06,13.108
0,22:27:06,13.450
0,22:27:06,12.758
0,22:27:06,13.002
0,22:27:06,12.930
0,22:27:06,12.989
0,22:27:06,12.513
0,22:27:06,12.806
0,22:27:07,12.954
0,22:27:07,12.330
0,22:27:07,13.142
0,22:27:07,12.224
0,22:27:07,12.809
0,22:27:07,11.914
0,22:27:07,12.750
0,22:27:07,12.374
0,22:27:07,10.804
0,22:27:07,13.353
0,22:27:07,12.841
0,22:27:07,12.890
0,22:27:07,13.509
0,22:27:07,12.121
0,22:27:07,14.532
0,22:27:07,12.165
0,22:27:07,13.835
0,22:27:07,12.788
0,22:27:07,13.465
0,22:27:07,14.749
0,22:27:07,12.749
0,22:27:07,13.894
0,22:27:07,12.741
0,22:27:07,11.610
0,22:27:07,12.409
0,22:27:07,12.658
0,22:27:07,12.289
0,22:27:07,12.110
0,22:27:07,12.287
0,22:27:07,12.696
0,22:27:07,12.232
0,22:27:07,12.359
0,22:27:07,12.396
0,22:27:07,12.497
0,22:27:07,13.045
0,22:27:07,12.333
0,22:27:07,12.645
0,22:27:07,12.930
0,22:27:07,12.572
0,22:27:07,13.241
0,22:27:07,12.152
0,22:27:07,12.523
0,22:27:07,12.162
0,22:27:07,18.224
0,22:27:07,11.523
0,22:27:07,11.812
0,22:27:07,11.971
0,22:27:07,11.560
0,22:27:07,11.209
0,22:27:07,11.657
0,22:27:07,12.478
0,22:27:07,11.953
0,22:27:07,12.765
0,22:27:07,11.344
0,22:27:07,11.548
0,22:27:07,11.782
0,22:27:07,11.223
0,22:27:07,11.072
0,22:27:07,11.699
0,22:27:07,11.134
0,22:27:07,11.627
0,22:27:07,11.296
0,22:27:07,9.781
0,22:27:07,11.896
0,22:27:07,11.669
0,22:27:07,12.185
0,22:27:07,11.269
0,22:27:07,12.135
0,22:27:07,12.166
0,22:27:07,12.426
0,22:27:07,11.507
0,22:27:07,11.272
0,22:27:07,12.734
0,22:27:07,14.937
0,22:27:07,11.196
0,22:27:07,11.739
0,22:27:07,11.539
0,22:27:07,10.869
0,22:27:07,15.056
0,22:27:08,10.831
0,22:27:08,11.200
0,22:27:08,11.117
0,22:27:08,10.646
0,22:27:08,13.401
0,22:27:08,11.098
0,22:27:08,11.158
0,22:27:08,10.748
0,22:27:08,11.586
0,22:27:08,11.589
0,22:27:08,15.458
