client,time,latency
6,18:51:51,15.685
8,18:51:51,33.100
3,18:51:51,33.407
4,18:51:51,32.799
7,18:51:51,29.905
1,18:51:51,30.391
2,18:51:51,29.066
9,18:51:51,25.521
0,18:51:51,24.225
5,18:51:51,10.529
8,18:51:51,0.563
3,18:51:51,0.454
6,18:51:51,1.576
2,18:51:51,0.679
7,18:51:51,3.257
5,18:51:51,2.097
0,18:51:51,3.013
9,18:51:51,3.945
1,18:51:51,6.619
4,18:51:51,7.312
3,18:51:51,1.385
8,18:51:51,1.938
2,18:51:51,1.250
6,18:51:51,2.790
5,18:51:51,0.860
0,18:51:51,1.104
9,18:51:51,0.997
4,18:51:51,0.523
1,18:51:51,1.161
7,18:51:51,8.053
5,18:51:51,0.557
6,18:51:51,1.701
9,18:51:51,1.349
2,18:51:51,4.787
0,18:51:51,2.774
3,18:51:51,7.164
4,18:51:51,1.306
1,18:51:51,2.014
8,18:51:51,10.910
7,18:51:51,4.062
6,18:51:51,1.756
9,18:51:51,0.589
5,18:51:51,2.309
2,18:51:51,0.484
3,18:51:51,0.425
4,18:51:51,0.375
1,18:51:51,0.331
0,18:51:51,2.599
8,18:51:51,2.984
7,18:51:51,2.736
3,18:51:51,1.183
2,18:51:51,2.449
5,18:51:51,4.170
0,18:51:51,1.733
1,18:51:51,2.571
6,18:51:51,5.982
9,18:51:51,6.324
8,18:51:51,1.639
7,18:51:51,1.093
4,18:51:51,11.468
3,18:51:51,1.289
2,18:51:51,1.331
5,18:51:51,1.183
0,18:51:51,1.748
6,18:51:51,1.865
9,18:51:51,1.653
8,18:51:51,0.317
1,18:51:51,6.176
7,18:51:51,1.542
4,18:51:51,1.641
2,18:51:51,0.347
3,18:51:51,2.256
0,18:51:51,1.345
9,18:51:51,0.379
6,18:51:51,0.945
5,18:51:51,3.191
8,18:51:51,1.627
1,18:51:51,0.330
4,18:51:51,2.610
7,18:51:51,5.240
9,18:51:51,0.415
6,18:51:51,0.491
5,18:51:51,0.688
0,18:51:51,4.406
1,18:51:51,1.492
2,18:51:51,9.873
3,18:51:51,8.871
8,18:51:51,4.677
4,18:51:51,0.457
9,18:51:51,1.572
5,18:51:51,0.994
0,18:51:51,0.340
7,18:51:51,4.694
6,18:51:51,5.130
1,18:51:51,1.467
2,18:51:51,0.842
3,18:51:51,1.948
8,18:51:51,2.238
4,18:51:51,1.143
5,18:51:51,0.338
9,18:51:51,1.092
0,18:51:51,1.390
7,18:51:51,2.423
2,18:51:51,0.425
6,18:51:51,1.651
3,18:51:51,0.364
8,18:51:51,0.754
4,18:51:51,1.514
1,18:51:51,6.484
5,18:51:51,2.004
9,18:51:51,2.712
2,18:51:51,0.390
7,18:51:51,1.076
3,18:51:51,2.012
8,18:51:51,0.447
0,18:51:51,7.002
4,18:51:51,1.680
1,18:51:51,2.556
6,18:51:51,8.804
9,18:51:51,1.138
5,18:51:51,2.702
2,18:51:51,0.279
7,18:51:51,1.111
0,18:51:51,0.358
8,18:51:51,1.683
4,18:51:51,2.822
3,18:51:51,5.668
