client,time,latency
0,22:13:54,31.437
0,22:13:54,20.164
0,22:13:54,16.820
0,22:13:54,14.004
0,22:13:54,14.911
0,22:13:54,14.129
0,22:13:54,14.899
0,22:13:54,14.212
0,22:13:54,14.843
0,22:13:54,13.560
0,22:13:54,12.975
0,22:13:54,13.337
0,22:13:55,12.931
0,22:13:55,13.992
0,22:13:55,16.619
0,22:13:55,14.536
0,22:13:55,13.084
0,22:13:55,14.143
0,22:13:55,15.177
0,22:13:55,16.384
0,22:13:55,15.973
0,22:13:55,15.222
0,22:13:55,16.740
0,22:13:55,15.622
0,22:13:55,14.436
0,22:13:55,15.280
0,22:13:55,12.386
0,22:13:55,15.084
0,22:13:55,15.552
0,22:13:55,17.765
0,22:13:55,13.439
0,22:13:55,14.152
0,22:13:55,13.387
0,22:13:55,11.374
0,22:13:55,12.891
0,22:13:55,13.013
0,22:13:55,12.012
0,22:13:55,12.447
0,22:13:55,12.941
0,22:13:55,12.615
0,22:13:55,12.681
0,22:13:55,13.439
0,22:13:55,13.269
0,22:13:55,13.318
0,22:13:55,12.346
0,22:13:55,11.650
0,22:13:55,10.529
0,22:13:55,9.961
0,22:13:55,11.962
0,22:13:55,11.308
0,22:13:55,10.999
0,22:13:55,11.273
0,22:13:55,12.123
0,22:13:55,12.393
0,22:13:55,10.667
0,22:13:55,9.576
0,22:13:55,10.369
0,22:13:55,10.166
0,22:13:55,10.143
0,22:13:55,11.046
0,22:13:55,10.901
0,22:13:55,10.129
0,22:13:55,10.501
0,22:13:55,10.618
0,22:13:55,10.540
0,22:13:55,13.439
0,22:13:55,12.619
0,22:13:55,9.937
0,22:13:55,10.408
0,22:13:55,9.624
0,22:13:55,9.512
0,22:13:55,9.726
0,22:13:55,9.365
0,22:13:55,9.974
0,22:13:55,10.468
0,22:13:55,10.318
0,22:13:55,10.626
0,22:13:55,11.472
0,22:13:55,9.773
0,22:13:55,9.294
0,22:13:55,10.270
0,22:13:55,9.287
0,22:13:55,10.252
0,22:13:55,9.204
0,22:13:55,8.673
0,22:13:55,8.065
0,22:13:55,10.421
0,22:13:55,9.597
0,22:13:55,10.794
0,22:13:55,10.276
0,22:13:55,9.723
0,22:13:55,9.822
0,22:13:55,8.910
0,22:13:55,9.521
0,22:13:55,8.780
0,22:13:56,10.105
0,22:13:56,7.965
0,22:13:56,7.843
0,22:13:56,9.554
0,22:13:56,8.909
0,22:13:56,8.299
0,22:13:56,8.664
0,22:13:56,8.980
0,22:13:56,8.449
0,22:13:56,8.772
0,22:13:56,8.370
0,22:13:56,9.656
0,22:13:56,8.852
0,22:13:56,8.957
0,22:13:56,8.368
0,22:13:56,9.053
0,22:13:56,8.428
0,22:13:56,8.853
0,22:13:56,8.596
0,22:13:56,8.567
0,22:13:56,8.015
0,22:13:56,7.493
0,22:13:56,7.477
0,22:13:56,7.560
0,22:13:56,8.109
0,22:13:56,7.603
0,22:13:56,7.030
0,22:13:56,7.649
0,22:13:56,8.302
0,22:13:56,9.366
0,22:13:56,8.677
0,22:13:56,7.123
0,22:13:56,7.178
0,22:13:56,6.940
0,22:13:56,9.520
0,22:13:56,7.405
0,22:13:56,6.660
0,22:13:56,7.309
0,22:13:56,8.949
0,22:13:56,8.711
0,22:13:56,8.719
0,22:13:56,8.300
0,22:13:56,7.651
0,22:13:56,7.234
0,22:13:56,7.663
0,22:13:56,6.852
0,22:13:56,7.726
0,22:13:56,6.778
0,22:13:56,6.708
0,22:13:56,6.730
0,22:13:56,6.676
0,22:13:56,6.521
0,22:13:56,6.630
0,22:13:56,6.966
0,22:13:56,6.723
0,22:13:56,6.646
0,22:13:56,7.698
0,22:13:56,7.226
0,22:13:56,7.431
0,22:13:56,7.272
0,22:13:56,6.297
0,22:13:56,6.830
0,22:13:56,7.986
0,22:13:56,6.784
0,22:13:56,7.144
0,22:13:56,6.773
0,22:13:56,6.091
0,22:13:56,6.620
0,22:13:56,5.998
0,22:13:56,6.358
0,22:13:56,7.451
0,22:13:56,7.239
0,22:13:56,7.281
0,22:13:56,6.460
0,22:13:56,7.039
0,22:13:56,6.851
0,22:13:56,6.028
0,22:13:56,5.705
0,22:13:56,6.070
0,22:13:56,8.687
0,22:13:56,8.104
0,22:13:56,6.552
0,22:13:56,6.076
