client,time,latency
73,19:19:10,32.857
11,19:19:10,52.133
34,19:19:10,48.705
38,19:19:10,46.886
63,19:19:10,45.307
15,19:19:10,47.359
25,19:19:10,46.450
40,19:19:10,43.917
70,19:19:10,41.828
95,19:19:10,40.497
89,19:19:10,40.741
62,19:19:10,37.361
43,19:19:10,38.248
98,19:19:10,9.112
86,19:19:10,21.968
83,19:19:10,26.331
54,19:19:10,27.842
74,19:19:10,53.851
67,19:19:10,28.129
68,19:19:10,28.239
90,19:19:10,27.581
77,19:19:10,31.373
14,19:19:10,31.463
55,19:19:10,32.728
2,19:19:10,36.004
80,19:19:10,28.181
59,19:19:10,29.367
47,19:19:10,33.685
97,19:19:10,28.731
49,19:19:10,10.389
92,19:19:10,29.047
45,19:19:10,32.878
42,19:19:10,36.930
65,19:19:10,35.502
88,19:19:10,61.013
99,19:19:10,56.641
94,19:19:10,56.502
76,19:19:10,63.288
8,19:19:10,67.576
69,19:19:10,64.923
75,19:19:10,66.022
93,19:19:10,66.435
3,19:19:10,76.480
64,19:19:10,73.732
96,19:19:10,72.650
57,19:19:10,57.749
21,19:19:10,58.581
4,19:19:10,56.037
6,19:19:10,55.142
13,19:19:10,54.369
50,19:19:10,78.636
78,19:19:10,67.379
72,19:19:10,66.348
56,19:19:10,63.014
16,19:19:10,65.059
46,19:19:10,83.010
41,19:19:10,85.284
7,19:19:10,87.958
20,19:19:10,87.647
52,19:19:10,86.183
22,19:19:10,89.190
39,19:19:10,88.808
10,19:19:10,90.865
27,19:19:10,91.757
12,19:19:10,92.959
60,19:19:10,90.917
17,19:19:10,92.439
87,19:19:10,89.288
5,19:19:10,95.181
35,19:19:10,94.765
51,19:19:10,94.414
53,19:19:10,94.884
36,19:19:10,96.510
61,19:19:10,93.961
91,19:19:10,94.472
44,19:19:10,97.442
37,19:19:10,96.756
81,19:19:10,94.575
84,19:19:10,94.354
9,19:19:10,97.618
82,19:19:10,97.004
58,19:19:10,97.937
85,19:19:10,95.723
66,19:19:10,96.509
23,19:19:10,98.398
79,19:19:10,95.618
48,19:19:10,96.916
0,19:19:10,103.068
71,19:19:10,1.910
29,19:19:10,224.977
33,19:19:10,227.191
31,19:19:11,1012.134
28,19:19:11,1013.142
26,19:19:11,1013.697
30,19:19:11,1014.282
32,19:19:11,1020.516
18,19:19:11,1021.389
1,19:19:11,1023.312
19,19:19:11,1022.779
24,19:19:11,1024.357
73,19:19:11,0.560
95,19:19:11,0.659
34,19:19:11,3.053
11,19:19:11,3.858
62,19:19:11,2.091
38,19:19:11,5.239
63,19:19:11,5.584
77,19:19:11,0.491
25,19:19:11,6.037
83,19:19:11,3.532
90,19:19:11,2.010
70,19:19:11,7.043
14,19:19:11,3.754
47,19:19:11,2.496
67,19:19:11,5.952
54,19:19:11,6.621
98,19:19:11,9.622
74,19:19:11,8.869
15,19:19:11,12.889
65,19:19:11,1.555
89,19:19:11,12.221
68,19:19:11,10.165
59,19:19:11,8.126
2,19:19:11,8.682
43,19:19:11,14.789
76,19:19:11,2.674
40,19:19:11,15.212
97,19:19:11,7.818
86,19:19:11,14.533
69,19:19:11,4.589
55,19:19:11,14.319
93,19:19:11,4.021
80,19:19:11,15.123
88,19:19:11,10.190
42,19:19:11,11.387
49,19:19:11,14.831
92,19:19:11,14.613
8,19:19:11,9.639
45,19:19:11,14.129
3,19:19:11,2.696
75,19:19:11,5.036
64,19:19:11,3.288
57,19:19:11,1.195
99,19:19:11,14.830
4,19:19:11,0.476
21,19:19:11,1.256
13,19:19:11,2.303
56,19:19:11,1.206
