client,time,latency
182,19:37:33,3.498
49,19:37:33,79.158
97,19:37:33,76.275
134,19:37:33,76.284
147,19:37:33,73.494
2,19:37:33,80.899
98,19:37:33,75.616
63,19:37:33,82.114
99,19:37:33,74.886
95,19:37:33,74.314
59,19:37:33,75.269
163,19:37:33,69.679
166,19:37:33,68.870
156,19:37:33,61.831
77,19:37:33,62.179
181,19:37:33,23.082
9,19:37:33,88.606
55,19:37:33,86.040
162,19:37:33,77.883
43,19:37:33,80.945
57,19:37:33,80.219
105,19:37:33,85.364
118,19:37:33,77.152
21,19:37:33,90.426
164,19:37:33,83.491
28,19:37:33,89.444
198,19:37:33,38.214
135,19:37:33,83.117
88,19:37:33,84.885
25,19:37:33,88.112
38,19:37:33,90.294
112,19:37:33,86.025
141,19:37:33,87.336
167,19:37:33,85.998
173,19:37:33,85.701
159,19:37:33,86.226
108,19:37:33,90.240
79,19:37:33,91.351
174,19:37:33,86.543
91,19:37:33,90.412
31,19:37:33,93.318
107,19:37:33,91.041
172,19:37:33,91.549
128,19:37:33,94.381
195,19:37:33,72.079
175,19:37:33,98.719
184,19:37:33,102.186
157,19:37:33,104.159
18,19:37:33,112.639
190,19:37:33,98.202
114,19:37:33,109.252
104,19:37:33,110.082
186,19:37:33,107.430
130,19:37:33,110.243
22,19:37:33,120.219
138,19:37:33,114.784
29,19:37:33,120.952
103,19:37:33,118.207
39,19:37:33,121.567
179,19:37:33,115.487
80,19:37:33,120.574
189,19:37:33,109.293
180,19:37:33,116.473
89,19:37:33,122.954
146,19:37:33,120.740
46,19:37:33,128.522
67,19:37:33,128.333
100,19:37:33,127.211
24,19:37:33,131.997
92,19:37:33,129.940
144,19:37:33,127.364
58,19:37:33,132.531
78,19:37:33,131.557
51,19:37:33,133.603
13,19:37:33,136.888
36,19:37:33,135.975
168,19:37:33,130.057
197,19:37:33,106.377
1,19:37:33,143.840
93,19:37:33,138.881
102,19:37:33,138.363
76,19:37:33,140.349
177,19:37:33,135.916
149,19:37:33,137.618
171,19:37:33,136.660
42,19:37:33,144.915
3,19:37:33,147.278
94,19:37:33,142.876
160,19:37:33,141.474
53,19:37:33,150.572
11,19:37:33,154.605
129,19:37:33,149.216
54,19:37:33,153.112
90,19:37:33,151.740
140,19:37:33,149.942
127,19:37:33,150.880
126,19:37:33,152.933
176,19:37:33,151.618
5,19:37:33,160.546
139,19:37:33,153.487
131,19:37:33,153.862
17,19:37:33,161.194
40,19:37:33,160.072
124,19:37:33,156.344
19,19:37:33,162.254
178,19:37:33,153.377
4,19:37:33,162.312
191,19:37:33,139.618
32,19:37:33,162.103
60,19:37:33,160.050
165,19:37:33,154.508
8,19:37:33,162.414
73,19:37:33,161.871
155,19:37:33,159.118
16,19:37:33,165.977
169,19:37:33,158.465
52,19:37:33,165.303
30,19:37:33,167.007
106,19:37:33,162.849
183,19:37:33,159.020
6,19:37:33,169.254
84,19:37:33,165.411
82,19:37:33,165.840
15,19:37:33,169.662
188,19:37:33,159.755
122,19:37:33,165.739
152,19:37:33,164.642
142,19:37:33,165.514
187,19:37:33,162.839
194,19:37:33,143.958
26,19:37:33,171.964
158,19:37:33,165.063
23,19:37:33,173.767
0,19:37:33,176.516
193,19:37:33,147.258
20,19:37:33,175.255
85,19:37:33,171.663
151,19:37:33,169.393
