client,time,latency
2,18:47:30,21.587
6,18:47:30,21.635
3,18:47:30,21.365
0,18:47:30,10.826
4,18:47:30,22.316
9,18:47:30,19.404
5,18:47:30,20.183
1,18:47:30,19.257
8,18:47:30,20.722
7,18:47:30,10.316
0,18:47:30,0.542
3,18:47:30,2.279
5,18:47:30,1.498
2,18:47:30,3.086
1,18:47:30,1.186
8,18:47:30,1.458
6,18:47:30,3.357
4,18:47:30,2.386
9,18:47:30,2.907
7,18:47:30,6.181
2,18:47:31,2.837
8,18:47:31,9.301
5,18:47:31,11.746
9,18:47:31,10.163
0,18:47:31,15.328
7,18:47:31,8.748
4,18:47:31,13.459
3,18:47:31,15.861
6,18:47:31,17.318
1,18:47:31,6.467
2,18:47:31,7.300
5,18:47:31,0.479
9,18:47:31,0.416
8,18:47:31,3.274
0,18:47:31,0.392
4,18:47:31,0.388
7,18:47:31,2.077
6,18:47:31,0.412
3,18:47:31,3.852
1,18:47:31,8.100
2,18:47:31,0.803
9,18:47:31,0.595
8,18:47:31,0.594
0,18:47:31,2.239
4,18:47:31,1.140
6,18:47:31,0.502
5,18:47:31,8.656
3,18:47:31,2.268
7,18:47:31,5.291
1,18:47:31,1.720
9,18:47:31,0.585
2,18:47:31,3.528
8,18:47:31,0.523
0,18:47:31,1.784
4,18:47:31,2.408
6,18:47:31,1.211
5,18:47:31,1.110
7,18:47:31,0.510
3,18:47:31,1.508
1,18:47:31,4.839
9,18:47:32,4.344
2,18:47:32,3.864
0,18:47:32,1.371
5,18:47:32,0.435
4,18:47:32,3.410
6,18:47:32,2.231
7,18:47:32,0.436
8,18:47:32,7.628
3,18:47:32,5.581
1,18:47:32,1.928
9,18:47:32,1.161
0,18:47:32,3.323
4,18:47:32,0.425
5,18:47:32,1.124
6,18:47:32,0.437
2,18:47:32,6.399
8,18:47:32,1.937
7,18:47:32,2.470
3,18:47:32,1.395
1,18:47:32,2.512
9,18:47:32,1.903
4,18:47:32,0.617
0,18:47:32,1.400
5,18:47:32,1.784
6,18:47:32,2.501
8,18:47:32,1.222
2,18:47:32,6.146
3,18:47:32,2.366
7,18:47:32,1.328
1,18:47:32,2.003
4,18:47:32,0.600
9,18:47:32,3.654
0,18:47:32,1.071
6,18:47:32,0.534
5,18:47:32,2.967
2,18:47:32,1.934
8,18:47:32,0.848
3,18:47:32,6.045
7,18:47:32,6.011
1,18:47:32,0.805
4,18:47:33,0.664
9,18:47:33,0.637
0,18:47:33,0.402
6,18:47:33,3.033
5,18:47:33,3.270
2,18:47:33,0.449
8,18:47:33,2.235
3,18:47:33,0.527
7,18:47:33,0.543
1,18:47:33,1.767
4,18:47:33,1.933
0,18:47:33,2.012
9,18:47:33,3.090
2,18:47:33,0.446
6,18:47:33,4.161
5,18:47:33,6.263
3,18:47:33,1.019
8,18:47:33,4.097
7,18:47:33,1.536
1,18:47:33,0.684
4,18:47:33,1.720
9,18:47:33,0.507
0,18:47:33,4.747
2,18:47:33,2.906
6,18:47:33,7.476
5,18:47:33,5.500
3,18:47:33,5.000
8,18:47:33,4.580
7,18:47:33,2.580
1,18:47:33,0.779
9,18:47:33,1.708
4,18:47:33,5.360
