client,time,latency
48,19:11:23,8.813
5,19:11:23,38.417
8,19:11:23,36.981
26,19:11:23,35.279
49,19:11:23,33.962
14,19:11:23,32.349
27,19:11:23,43.865
30,19:11:23,29.480
24,19:11:23,23.990
6,19:11:23,21.547
36,19:11:23,22.483
11,19:11:23,45.814
40,19:11:23,44.163
37,19:11:23,44.280
2,19:11:23,44.752
21,19:11:23,47.720
41,19:11:23,46.940
10,19:11:23,49.057
31,19:11:23,49.714
29,19:11:23,49.942
17,19:11:23,51.665
22,19:11:23,51.689
33,19:11:23,51.859
18,19:11:23,52.752
46,19:11:23,51.905
43,19:11:23,52.467
47,19:11:23,54.283
39,19:11:23,55.419
4,19:11:23,58.244
20,19:11:23,57.228
28,19:11:23,56.855
45,19:11:23,55.800
38,19:11:23,57.141
15,19:11:23,59.681
9,19:11:23,61.213
7,19:11:23,63.745
35,19:11:23,62.583
12,19:11:23,64.029
16,19:11:23,64.268
34,19:11:23,58.843
1,19:11:23,66.862
32,19:11:23,65.645
0,19:11:23,67.770
44,19:11:23,69.076
25,19:11:23,72.460
19,19:11:23,74.073
42,19:11:23,73.991
3,19:11:23,79.109
13,19:11:23,79.271
23,19:11:23,79.475
48,19:11:23,0.829
26,19:11:23,0.403
14,19:11:23,0.612
5,19:11:23,3.095
49,19:11:23,1.374
24,19:11:23,0.392
2,19:11:23,0.518
36,19:11:23,2.122
30,19:11:23,3.639
40,19:11:23,2.451
11,19:11:23,2.914
21,19:11:23,1.887
10,19:11:23,0.833
8,19:11:23,8.144
29,19:11:23,0.366
37,19:11:23,3.984
6,19:11:23,4.905
41,19:11:23,1.254
43,19:11:23,1.875
22,19:11:23,4.122
31,19:11:23,5.823
47,19:11:23,1.444
17,19:11:23,5.946
18,19:11:23,4.888
46,19:11:23,7.659
28,19:11:23,3.469
9,19:11:23,0.685
20,19:11:23,3.588
4,19:11:23,5.408
38,19:11:23,0.552
12,19:11:23,0.390
39,19:11:23,7.805
33,19:11:23,13.535
45,19:11:23,10.160
34,19:11:23,3.218
15,19:11:23,6.929
16,19:11:23,6.033
1,19:11:23,4.212
0,19:11:23,4.593
44,19:11:23,1.527
27,19:11:23,2.099
32,19:11:23,6.281
35,19:11:23,10.438
25,19:11:23,3.557
19,19:11:23,2.251
42,19:11:23,2.241
3,19:11:23,0.261
13,19:11:23,2.474
23,19:11:23,3.149
7,19:11:23,14.699
26,19:11:23,0.576
14,19:11:23,0.596
48,19:11:23,2.510
49,19:11:23,0.426
24,19:11:23,0.524
5,19:11:23,2.979
36,19:11:23,1.490
30,19:11:23,1.216
2,19:11:23,2.258
11,19:11:23,1.744
10,19:11:23,1.288
21,19:11:23,2.169
37,19:11:23,1.068
8,19:11:23,2.618
40,19:11:23,4.500
6,19:11:23,2.220
41,19:11:23,2.008
29,19:11:23,3.648
43,19:11:23,0.570
17,19:11:23,2.630
28,19:11:23,0.308
31,19:11:23,6.553
47,19:11:23,6.331
20,19:11:23,2.890
22,19:11:23,9.589
38,19:11:23,2.878
4,19:11:23,4.022
12,19:11:23,0.638
39,19:11:23,1.402
9,19:11:23,5.232
46,19:11:23,5.955
18,19:11:23,8.888
33,19:11:23,2.401
15,19:11:23,0.317
45,19:11:23,1.458
34,19:11:23,1.460
16,19:11:23,0.351
1,19:11:23,2.228
27,19:11:23,0.506
0,19:11:23,2.809
44,19:11:23,2.369
35,19:11:23,0.575
32,19:11:23,1.705
25,19:11:23,1.782
3,19:11:23,1.081
42,19:11:23,1.876
19,19:11:23,4.412
13,19:11:23,1.310
23,19:11:23,0.405
7,19:11:23,6.243
26,19:11:24,2.958
49,19:11:24,1.998
14,19:11:24,4.042
48,19:11:24,3.992
5,19:11:24,2.823
2,19:11:24,0.382
30,19:11:24,2.060
11,19:11:24,1.290
24,19:11:24,1.215
10,19:11:24,1.670
21,19:11:24,1.241
40,19:11:24,0.542
36,19:11:24,3.800
37,19:11:24,2.526
8,19:11:24,2.067
41,19:11:24,1.415
6,19:11:24,1.608
29,19:11:24,0.915
43,19:11:24,2.437
17,19:11:24,1.221
28,19:11:24,0.273
31,19:11:24,2.644
22,19:11:24,0.305
47,19:11:24,2.560
20,19:11:24,2.133
4,19:11:24,1.331
18,19:11:24,0.628
12,19:11:24,1.904
9,19:11:24,1.724
39,19:11:24,2.455
38,19:11:24,3.433
46,19:11:24,2.360
15,19:11:24,0.451
