client,time,latency
1,18:26:10,14.852
2,18:26:10,28.836
0,18:26:10,14.224
3,18:26:10,10.665
4,18:26:10,14.361
2,18:26:10,0.782
3,18:26:10,1.643
4,18:26:10,11.714
0,18:26:10,12.484
1,18:26:10,13.870
3,18:26:11,1.891
2,18:26:11,3.941
0,18:26:11,2.326
1,18:26:11,2.184
4,18:26:11,3.903
3,18:26:11,1.460
2,18:26:11,1.124
0,18:26:11,0.745
1,18:26:11,0.554
4,18:26:11,1.931
3,18:26:11,1.818
2,18:26:11,3.657
1,18:26:11,1.575
0,18:26:11,1.994
4,18:26:11,2.251
3,18:26:11,1.859
2,18:26:11,1.557
1,18:26:11,2.310
0,18:26:11,2.854
4,18:26:12,1.974
2,18:26:12,0.772
3,18:26:12,2.538
4,18:26:12,0.479
1,18:26:12,2.944
0,18:26:12,8.317
3,18:26:12,1.827
2,18:26:12,4.286
4,18:26:12,1.541
1,18:26:12,2.436
0,18:26:12,1.457
3,18:26:12,0.715
2,18:26:12,2.626
4,18:26:12,0.540
1,18:26:12,0.479
0,18:26:12,2.922
3,18:26:12,0.671
2,18:26:13,4.044
4,18:26:13,1.244
1,18:26:13,1.951
0,18:26:13,2.173
3,18:26:13,2.061
2,18:26:13,3.608
4,18:26:13,0.555
1,18:26:13,0.654
0,18:26:13,2.595
3,18:26:13,1.835
2,18:26:13,0.814
4,18:26:13,0.564
1,18:26:13,0.449
0,18:26:13,3.460
3,18:26:13,0.728
2,18:26:13,0.786
4,18:26:13,2.302
1,18:26:13,1.514
0,18:26:13,0.585
3,18:26:14,2.353
2,18:26:14,0.754
4,18:26:14,2.272
1,18:26:14,3.485
0,18:26:14,2.869
3,18:26:14,0.683
2,18:26:14,2.226
1,18:26:14,4.039
4,18:26:14,6.537
0,18:26:14,0.796
3,18:26:14,3.798
2,18:26:14,3.566
1,18:26:14,1.642
4,18:26:14,3.464
0,18:26:14,1.798
3,18:26:14,1.803
2,18:26:14,0.753
1,18:26:14,1.082
4,18:26:14,0.687
0,18:26:14,2.936
3,18:26:15,4.377
2,18:26:15,0.652
1,18:26:15,2.190
4,18:26:15,2.763
0,18:26:15,1.745
3,18:26:15,2.628
2,18:26:15,2.566
4,18:26:15,0.454
1,18:26:15,7.453
0,18:26:15,1.623
3,18:26:15,3.150
2,18:26:15,4.792
4,18:26:15,2.129
1,18:26:15,2.721
0,18:26:15,7.517
3,18:26:15,3.337
2,18:26:15,0.408
1,18:26:15,0.632
4,18:26:15,2.118
0,18:26:15,2.183
3,18:26:16,3.026
2,18:26:16,7.611
1,18:26:16,0.403
4,18:26:16,0.691
0,18:26:16,8.977
3,18:26:16,1.913
2,18:26:16,0.759
1,18:26:16,3.160
4,18:26:16,0.630
0,18:26:16,0.767
3,18:26:16,6.264
2,18:26:16,1.829
4,18:26:16,0.549
1,18:26:16,3.129
0,18:26:16,2.944
3,18:26:16,0.667
2,18:26:16,4.359
4,18:26:16,1.329
1,18:26:16,0.773
0,18:26:16,0.647
3,18:26:17,4.061
2,18:26:17,1.857
4,18:26:17,1.926
1,18:26:17,2.864
0,18:26:17,2.150
2,18:26:17,0.686
3,18:26:17,3.026
1,18:26:17,1.410
4,18:26:17,5.487
0,18:26:17,1.943
3,18:26:17,2.776
2,18:26:17,4.579
1,18:26:17,0.539
4,18:26:17,1.374
0,18:26:17,2.800
2,18:26:17,1.669
3,18:26:17,3.899
1,18:26:17,3.263
4,18:26:17,1.666
0,18:26:17,4.074
2,18:26:18,2.346
3,18:26:18,3.221
1,18:26:18,2.757
4,18:26:18,4.482
0,18:26:18,1.532
2,18:26:18,0.784
1,18:26:18,0.658
3,18:26:18,3.235
