client,time,latency
88,19:27:18,11.429
82,19:27:18,59.660
24,19:27:18,61.349
39,19:27:18,60.569
78,19:27:18,57.915
11,19:27:18,60.005
29,19:27:18,58.945
4,19:27:18,60.486
86,19:27:18,55.755
10,19:27:18,59.747
19,19:27:18,67.535
33,19:27:18,58.262
73,19:27:18,56.176
92,19:27:18,10.614
94,19:27:18,38.027
21,19:27:18,41.913
97,19:27:18,16.404
26,19:27:18,73.136
71,19:27:18,71.345
81,19:27:18,71.081
68,19:27:18,19.266
48,19:27:18,39.038
42,19:27:18,40.849
49,19:27:18,15.718
37,19:27:18,18.957
57,19:27:18,13.284
54,19:27:18,13.805
30,19:27:18,49.713
50,19:27:18,76.378
56,19:27:18,45.317
0,19:27:18,12.582
90,19:27:18,8.308
75,19:27:18,75.169
93,19:27:18,74.000
24,19:27:18,0.614
29,19:27:18,1.501
58,19:27:18,74.130
77,19:27:18,72.076
9,19:27:18,74.803
72,19:27:18,70.909
98,19:27:18,63.582
55,19:27:18,64.469
36,19:27:18,63.860
7,19:27:18,65.082
71,19:27:18,1.813
38,19:27:18,63.152
31,19:27:18,82.327
15,19:27:18,81.834
70,19:27:18,85.340
46,19:27:18,86.439
19,19:27:18,10.497
34,19:27:18,88.467
30,19:27:18,1.357
21,19:27:18,7.265
54,19:27:18,2.498
57,19:27:18,2.385
43,19:27:18,89.921
42,19:27:18,4.258
10,19:27:18,15.149
69,19:27:18,87.685
5,19:27:18,93.713
95,19:27:18,88.492
25,19:27:18,94.365
73,19:27:18,14.130
79,19:27:18,93.113
7,19:27:18,2.751
64,19:27:18,95.014
9,19:27:18,6.779
76,19:27:18,88.832
47,19:27:18,90.338
32,19:27:18,90.968
91,19:27:18,99.720
41,19:27:18,103.024
40,19:27:18,103.480
87,19:27:18,101.948
62,19:27:18,103.679
96,19:27:18,102.217
26,19:27:18,22.637
53,19:27:18,107.074
59,19:27:18,108.254
39,19:27:18,37.386
31,19:27:18,7.508
1,19:27:18,116.224
15,19:27:18,15.788
7,19:27:18,8.502
84,19:27:18,113.454
19,19:27:18,17.366
73,19:27:18,11.225
4,19:27:18,41.747
44,19:27:18,117.369
67,19:27:18,116.697
13,19:27:18,118.884
29,19:27:18,28.434
33,19:27:18,38.968
86,19:27:18,42.386
47,19:27:18,11.307
79,19:27:18,15.996
69,19:27:18,20.053
50,19:27:18,35.861
30,19:27:18,25.390
57,19:27:18,26.008
12,19:27:18,128.358
99,19:27:18,125.401
68,19:27:18,45.087
66,19:27:18,128.321
34,19:27:18,31.606
96,19:27:18,12.445
78,19:27:18,54.089
58,19:27:18,41.133
3,19:27:18,1.113
6,19:27:18,129.278
43,19:27:18,26.487
23,19:27:18,134.256
65,19:27:18,131.926
53,19:27:18,14.492
28,19:27:18,135.243
64,19:27:18,28.262
1,19:27:18,11.346
50,19:27:18,3.204
0,19:27:18,44.547
