client,time,latency
3,18:28:32,10.357
1,18:28:32,24.146
0,18:28:32,16.404
2,18:28:32,13.142
4,18:28:32,20.053
0,18:28:33,1.064
1,18:28:33,11.314
4,18:28:33,11.045
3,18:28:33,12.726
2,18:28:33,14.786
0,18:28:33,3.503
1,18:28:33,1.564
3,18:28:33,2.172
4,18:28:33,5.185
2,18:28:33,1.727
0,18:28:33,1.701
1,18:28:33,4.101
4,18:28:33,0.533
3,18:28:33,3.626
2,18:28:33,6.205
0,18:28:33,1.287
3,18:28:33,0.977
4,18:28:33,1.960
1,18:28:33,2.948
2,18:28:33,1.773
0,18:28:33,5.984
4,18:28:33,0.633
3,18:28:33,1.809
1,18:28:33,5.324
2,18:28:33,0.573
0,18:28:33,1.865
3,18:28:33,1.755
4,18:28:33,3.611
1,18:28:33,2.626
2,18:28:33,2.413
0,18:28:33,2.557
3,18:28:33,3.789
1,18:28:33,1.703
2,18:28:33,1.645
4,18:28:33,9.673
0,18:28:33,5.240
3,18:28:33,2.870
2,18:28:33,0.463
1,18:28:33,1.959
4,18:28:33,2.140
0,18:28:33,1.806
2,18:28:33,0.611
1,18:28:33,2.258
3,18:28:33,6.797
4,18:28:33,3.013
0,18:28:33,2.171
2,18:28:33,1.969
1,18:28:33,2.286
3,18:28:33,1.507
4,18:28:33,0.921
0,18:28:34,0.660
2,18:28:34,0.766
1,18:28:34,3.630
3,18:28:34,2.542
4,18:28:34,1.569
0,18:28:34,2.302
4,18:28:34,0.514
2,18:28:34,7.735
1,18:28:34,1.847
3,18:28:34,3.495
0,18:28:34,7.431
1,18:28:34,1.701
2,18:28:34,2.799
4,18:28:34,3.722
3,18:28:34,2.675
0,18:28:34,1.832
2,18:28:34,1.570
4,18:28:34,3.414
1,18:28:34,4.923
3,18:28:34,7.280
0,18:28:34,2.743
2,18:28:34,1.542
4,18:28:34,1.035
1,18:28:34,3.359
3,18:28:34,6.485
0,18:28:34,0.805
2,18:28:34,0.599
4,18:28:34,4.193
1,18:28:34,3.528
3,18:28:34,2.264
0,18:28:34,6.500
2,18:28:34,1.717
4,18:28:34,3.052
1,18:28:34,2.113
3,18:28:34,0.592
2,18:28:34,0.723
0,18:28:34,1.972
3,18:28:34,0.407
1,18:28:34,6.224
4,18:28:34,7.957
2,18:28:34,0.781
0,18:28:34,1.497
1,18:28:34,0.699
3,18:28:34,1.822
4,18:28:34,1.793
2,18:28:34,0.804
0,18:28:34,0.419
1,18:28:34,1.247
3,18:28:34,1.991
4,18:28:34,2.914
0,18:28:35,1.094
2,18:28:35,5.547
1,18:28:35,0.644
3,18:28:35,0.671
