client,time,latency
0,22:42:44,34.966
0,22:42:44,24.485
0,22:42:44,22.223
0,22:42:44,20.533
0,22:42:44,19.607
0,22:42:44,20.111
0,22:42:44,21.070
0,22:42:44,21.991
0,22:42:44,20.370
0,22:42:44,20.464
0,22:42:44,19.786
0,22:42:44,20.740
0,22:42:44,19.857
0,22:42:44,20.686
0,22:42:44,22.481
0,22:42:44,20.229
0,22:42:44,19.200
0,22:42:44,19.414
0,22:42:44,19.363
0,22:42:44,19.325
0,22:42:44,19.633
0,22:42:44,18.605
0,22:42:44,19.079
0,22:42:44,19.828
0,22:42:44,18.683
0,22:42:44,19.044
0,22:42:44,18.709
0,22:42:44,18.332
0,22:42:44,17.493
0,22:42:44,18.829
0,22:42:44,18.273
0,22:42:44,18.685
0,22:42:44,26.100
0,22:42:44,17.482
0,22:42:44,18.964
0,22:42:44,18.975
0,22:42:44,17.174
0,22:42:44,19.058
0,22:42:44,18.978
0,22:42:44,17.721
0,22:42:44,17.254
0,22:42:45,18.338
0,22:42:45,19.451
0,22:42:45,16.824
0,22:42:45,17.913
0,22:42:45,17.158
0,22:42:45,17.260
0,22:42:45,18.004
0,22:42:45,18.329
0,22:42:45,16.675
0,22:42:45,17.836
0,22:42:45,16.351
0,22:42:45,18.133
0,22:42:45,18.946
0,22:42:45,16.941
0,22:42:45,19.086
0,22:42:45,18.927
0,22:42:45,16.898
0,22:42:45,15.615
0,22:42:45,16.011
0,22:42:45,16.035
0,22:42:45,17.541
0,22:42:45,16.972
0,22:42:45,18.226
0,22:42:45,15.971
0,22:42:45,16.548
0,22:42:45,15.479
0,22:42:45,15.355
0,22:42:45,15.742
0,22:42:45,16.568
0,22:42:45,15.952
0,22:42:45,17.010
0,22:42:45,15.938
0,22:42:45,16.748
0,22:42:45,17.997
0,22:42:45,16.610
0,22:42:45,15.229
0,22:42:45,13.185
0,22:42:45,16.013
0,22:42:45,14.721
0,22:42:45,15.052
0,22:42:45,14.572
0,22:42:45,14.766
0,22:42:45,14.693
0,22:42:45,14.592
0,22:42:45,15.028
0,22:42:45,14.362
0,22:42:45,14.391
0,22:42:45,16.329
0,22:42:45,14.188
0,22:42:45,15.507
0,22:42:45,16.427
0,22:42:45,15.839
0,22:42:45,14.536
0,22:42:45,14.388
0,22:42:45,13.033
0,22:42:45,14.901
0,22:42:45,14.637
0,22:42:45,13.421
0,22:42:45,14.710
0,22:42:45,12.944
0,22:42:45,15.656
0,22:42:46,13.820
0,22:42:46,14.159
0,22:42:46,14.330
0,22:42:46,14.045
0,22:42:46,13.788
0,22:42:46,14.033
0,22:42:46,13.301
0,22:42:46,14.044
0,22:42:46,13.767
0,22:42:46,15.596
0,22:42:46,12.574
0,22:42:46,13.628
0,22:42:46,13.035
0,22:42:46,13.704
0,22:42:46,16.646
0,22:42:46,12.336
0,22:42:46,14.461
0,22:42:46,12.601
0,22:42:46,13.306
0,22:42:46,12.418
0,22:42:46,14.121
0,22:42:46,13.188
0,22:42:46,13.120
0,22:42:46,13.318
0,22:42:46,12.515
0,22:42:46,12.614
0,22:42:46,13.409
0,22:42:46,12.876
0,22:42:46,13.585
0,22:42:46,13.615
0,22:42:46,12.194
0,22:42:46,12.398
0,22:42:46,16.833
0,22:42:46,12.552
0,22:42:46,12.078
0,22:42:46,16.794
0,22:42:46,14.701
0,22:42:46,11.906
0,22:42:46,12.303
0,22:42:46,11.035
0,22:42:46,12.153
0,22:42:46,12.118
0,22:42:46,11.279
0,22:42:46,12.376
0,22:42:46,12.347
0,22:42:46,11.911
0,22:42:46,12.019
