client,time,latency
49,19:15:48,9.410
40,19:15:48,39.928
47,19:15:48,37.862
1,19:15:48,40.404
41,19:15:48,28.762
0,19:15:48,16.259
18,19:15:48,11.053
7,19:15:48,13.791
24,19:15:48,13.021
48,19:15:48,11.510
17,19:15:48,18.226
39,19:15:48,12.071
4,19:15:48,13.962
38,19:15:48,11.376
6,19:15:48,14.152
32,19:15:48,14.250
9,19:15:48,15.300
3,19:15:48,50.326
28,19:15:48,47.736
2,19:15:48,48.533
31,19:15:48,46.001
19,19:15:48,45.872
27,19:15:48,45.324
36,19:15:48,44.500
16,19:15:48,45.354
46,19:15:48,43.644
22,19:15:48,54.317
37,19:15:48,54.138
33,19:15:48,44.234
14,19:15:48,55.165
8,19:15:48,54.995
35,19:15:48,51.618
20,19:15:48,52.266
45,19:15:48,50.969
10,19:15:48,60.032
5,19:15:48,53.398
11,19:15:48,52.502
34,19:15:48,50.946
12,19:15:48,51.829
15,19:15:48,50.038
30,19:15:48,62.277
21,19:15:48,62.643
42,19:15:48,61.585
44,19:15:48,61.398
23,19:15:48,76.713
43,19:15:48,76.835
13,19:15:48,78.847
25,19:15:48,77.956
26,19:15:48,12.426
29,19:15:48,85.998
47,19:15:48,0.574
41,19:15:48,0.408
1,19:15:48,1.185
40,19:15:48,2.817
17,19:15:48,1.665
0,19:15:48,5.314
4,19:15:48,4.013
28,19:15:48,3.038
27,19:15:48,0.980
36,19:15:48,3.043
46,19:15:48,1.811
37,19:15:48,1.913
19,19:15:48,6.746
45,19:15:48,0.515
24,19:15:48,13.621
20,19:15:48,2.708
31,19:15:48,11.330
7,19:15:48,15.606
10,19:15:48,4.724
6,19:15:48,16.478
32,19:15:48,15.737
3,19:15:48,18.234
49,19:15:48,25.653
15,19:15:48,2.732
18,19:15:48,23.532
12,19:15:48,6.731
38,19:15:48,22.238
16,19:15:48,16.472
11,19:15:48,7.802
34,19:15:48,7.589
14,19:15:48,12.590
35,19:15:48,13.505
9,19:15:48,22.945
22,19:15:48,17.716
48,19:15:48,26.296
39,19:15:48,26.643
8,19:15:48,15.398
30,19:15:48,1.071
2,19:15:48,25.464
21,19:15:48,1.482
44,19:15:48,1.742
42,19:15:48,3.415
23,19:15:48,3.290
5,19:15:48,18.979
25,19:15:48,2.959
26,19:15:48,4.094
33,19:15:48,26.779
43,19:15:48,5.282
13,19:15:48,5.136
29,19:15:48,2.651
41,19:15:48,1.623
1,19:15:48,2.521
47,19:15:48,3.529
40,19:15:48,2.513
17,19:15:48,0.325
28,19:15:48,0.953
4,19:15:48,2.569
