client,time,latency
70,19:20:51,16.563
71,19:20:51,64.847
51,19:20:51,61.994
28,19:20:51,54.370
66,19:20:51,51.201
79,19:20:51,49.917
76,19:20:51,49.228
57,19:20:51,50.326
90,19:20:51,48.124
52,19:20:51,40.142
50,19:20:51,41.846
27,19:20:51,43.093
47,19:20:51,39.175
92,19:20:51,35.484
43,19:20:51,37.989
75,19:20:51,35.198
36,19:20:51,34.403
22,19:20:51,75.004
63,19:20:51,32.222
35,19:20:51,32.814
34,19:20:51,38.665
89,19:20:51,28.830
86,19:20:51,28.718
78,19:20:51,24.381
7,19:20:51,78.759
65,19:20:51,29.912
97,19:20:51,8.738
99,19:20:51,30.940
60,19:20:51,16.210
84,19:20:51,15.089
14,19:20:51,80.767
82,19:20:51,7.544
85,19:20:51,15.716
74,19:20:51,8.813
93,19:20:51,6.946
41,19:20:51,48.811
73,19:20:51,9.819
94,19:20:51,6.781
68,19:20:51,80.991
55,19:20:51,81.562
12,19:20:51,82.672
0,19:20:51,81.378
56,19:20:51,77.801
15,19:20:51,79.670
46,19:20:51,86.133
53,19:20:51,86.288
25,19:20:51,78.157
88,19:20:51,85.139
26,19:20:51,77.010
67,19:20:51,87.196
87,19:20:51,72.853
80,19:20:51,72.594
38,19:20:51,74.463
32,19:20:51,74.654
16,19:20:51,91.744
19,19:20:51,73.951
17,19:20:51,73.629
37,19:20:51,72.340
49,19:20:51,71.504
69,19:20:51,70.298
61,19:20:51,92.117
83,19:20:51,69.159
98,19:20:51,68.096
91,19:20:51,64.216
8,19:20:51,95.789
10,19:20:51,94.824
1,19:20:51,93.399
42,19:20:51,89.649
20,19:20:51,89.976
64,19:20:51,86.867
2,19:20:51,90.289
11,19:20:51,89.180
59,19:20:51,86.698
48,19:20:51,87.159
9,19:20:51,88.208
40,19:20:51,98.321
45,19:20:51,98.453
81,19:20:51,96.327
33,19:20:51,98.866
72,19:20:51,97.442
39,19:20:51,99.166
4,19:20:51,100.992
54,19:20:51,98.158
23,19:20:51,102.299
44,19:20:51,101.545
18,19:20:51,103.213
31,19:20:51,103.766
62,19:20:51,100.950
13,19:20:51,105.132
24,19:20:51,104.622
95,19:20:51,106.795
58,19:20:51,109.415
5,19:20:51,112.093
3,19:20:51,115.245
29,19:20:51,113.961
30,19:20:51,113.897
77,19:20:51,115.500
96,19:20:51,2.200
51,19:20:52,1.445
76,19:20:52,0.305
28,19:20:52,1.890
57,19:20:52,0.440
66,19:20:52,3.114
79,19:20:52,3.563
71,19:20:52,5.316
52,19:20:52,2.169
90,19:20:52,2.573
50,19:20:52,2.457
47,19:20:52,1.452
92,19:20:52,2.433
43,19:20:52,2.276
70,19:20:52,7.533
27,19:20:52,3.739
36,19:20:52,2.162
75,19:20:52,3.861
78,19:20:52,0.462
7,19:20:52,0.503
22,19:20:52,3.398
63,19:20:52,3.118
86,19:20:52,1.661
89,19:20:52,3.030
34,19:20:52,3.423
65,19:20:52,1.583
99,19:20:52,1.262
60,19:20:52,1.415
35,19:20:52,6.967
85,19:20:52,1.049
14,19:20:52,3.365
93,19:20:52,1.244
74,19:20:52,1.963
82,19:20:52,4.855
56,19:20:52,1.582
73,19:20:52,4.200
68,19:20:52,3.482
84,19:20:52,9.090
55,19:20:52,4.404
41,19:20:52,6.014
38,19:20:52,0.369
32,19:20:52,0.290
16,19:20:52,3.667
97,19:20:52,16.818
0,19:20:52,11.051
37,19:20:52,7.423
17,19:20:52,9.236
25,19:20:52,13.670
80,19:20:52,12.560
48,19:20:52,4.841
54,19:20:52,1.368
19,19:20:52,11.998
67,19:20:52,14.794
88,19:20:52,15.499
81,19:20:52,4.250
59,19:20:52,7.249
40,19:20:52,6.773
46,19:20:52,18.714
42,19:20:52,9.565
2,19:20:52,8.709
83,19:20:52,12.634
12,19:20:52,20.960
61,19:20:52,12.650
11,19:20:52,8.738
62,19:20:52,6.816
26,19:20:52,23.997
45,19:20:52,13.923
20,19:20:52,17.266
53,19:20:52,25.755
94,19:20:52,29.478
24,19:20:52,9.845
30,19:20:52,2.264
87,19:20:52,28.174
23,19:20:52,15.453
98,19:20:52,23.362
39,19:20:52,17.224
77,19:20:52,0.989
29,19:20:52,4.731
4,19:20:52,18.620
72,19:20:52,19.854
58,19:20:52,9.249
31,19:20:52,16.186
9,19:20:52,21.706
49,19:20:52,29.017
91,19:20:52,26.319
1,19:20:52,27.125
3,19:20:52,9.335
95,19:20:52,9.390
8,19:20:52,28.040
44,19:20:52,20.148
33,19:20:52,22.458
5,19:20:52,11.077
96,19:20:52,0.304
18,19:20:52,18.709
13,19:20:52,16.477
69,19:20:52,27.650
10,19:20:52,25.531
64,19:20:52,24.032
76,19:20:52,0.617
57,19:20:52,1.742
51,19:20:52,2.966
66,19:20:52,1.151
28,19:20:52,3.178
79,19:20:52,0.956
90,19:20:52,0.429
71,19:20:52,2.120
47,19:20:52,1.472
70,19:20:52,0.857
43,19:20:52,1.447
52,19:20:52,3.759
92,19:20:52,2.611
27,19:20:52,3.796
36,19:20:52,3.779
50,19:20:52,6.110
75,19:20:52,3.565
63,19:20:52,2.037
86,19:20:52,3.283
89,19:20:52,3.246
35,19:20:52,0.439
85,19:20:52,0.902
14,19:20:52,2.029
99,19:20:52,5.151
7,19:20:52,8.166
74,19:20:52,2.649
93,19:20:52,3.556
82,19:20:52,2.509
78,19:20:52,7.925
60,19:20:52,8.111
65,19:20:52,4.912
55,19:20:52,0.491
73,19:20:52,1.781
84,19:20:52,2.054
38,19:20:52,0.490
32,19:20:52,0.759
34,19:20:52,11.902
41,19:20:52,2.321
22,19:20:52,14.889
56,19:20:52,0.362
