client,time,latency
16,19:08:38,20.683
37,19:08:38,39.074
39,19:08:38,38.654
25,19:08:38,35.987
32,19:08:38,34.671
27,19:08:38,33.067
43,19:08:38,32.100
10,19:08:38,32.732
49,19:08:38,29.200
6,19:08:38,29.406
3,19:08:38,28.652
8,19:08:38,28.108
12,19:08:38,22.572
19,19:08:38,11.041
33,19:08:38,18.147
24,19:08:38,19.767
23,19:08:38,20.316
17,19:08:38,48.792
7,19:08:38,50.237
48,19:08:38,9.183
47,19:08:38,19.152
22,19:08:38,11.004
41,19:08:38,50.672
0,19:08:38,50.388
13,19:08:38,48.593
26,19:08:38,47.836
45,19:08:38,45.614
14,19:08:38,55.496
42,19:08:38,45.168
29,19:08:38,45.051
44,19:08:38,53.230
20,19:08:38,54.121
38,19:08:38,52.875
36,19:08:38,52.056
40,19:08:38,56.459
5,19:08:38,58.382
1,19:08:38,60.267
11,19:08:38,60.732
31,19:08:38,62.545
4,19:08:38,64.485
21,19:08:38,64.353
2,19:08:38,72.086
28,19:08:38,70.734
9,19:08:38,72.183
15,19:08:38,71.500
30,19:08:38,70.791
46,19:08:38,69.938
18,19:08:38,72.065
35,19:08:38,71.169
34,19:08:38,73.106
37,19:08:38,1.307
16,19:08:38,1.820
32,19:08:38,1.799
10,19:08:38,2.638
25,19:08:38,5.754
8,19:08:38,3.226
23,19:08:38,3.263
33,19:08:38,4.254
27,19:08:38,8.377
6,19:08:38,7.447
48,19:08:38,0.789
49,19:08:38,8.791
24,19:08:38,5.624
39,19:08:38,12.071
22,19:08:38,2.734
12,19:08:38,8.751
19,19:08:38,8.138
14,19:08:38,0.514
43,19:08:38,12.326
13,19:08:38,4.976
47,19:08:38,7.746
40,19:08:38,0.993
45,19:08:38,4.491
36,19:08:38,1.613
20,19:08:38,5.804
44,19:08:38,6.714
1,19:08:38,4.087
38,19:08:38,6.369
11,19:08:38,4.091
31,19:08:38,1.168
26,19:08:38,11.657
4,19:08:38,0.797
41,19:08:38,14.217
3,19:08:38,21.310
5,19:08:38,8.848
0,19:08:38,12.997
42,19:08:38,13.025
21,19:08:38,6.284
7,19:08:38,22.130
17,19:08:38,22.826
29,19:08:38,14.785
9,19:08:38,0.663
2,19:08:38,0.990
15,19:08:38,1.629
46,19:08:38,2.892
18,19:08:38,2.561
34,19:08:38,0.392
30,19:08:38,6.444
28,19:08:38,7.566
35,19:08:38,5.578
37,19:08:39,1.818
32,19:08:39,0.706
16,19:08:39,2.227
10,19:08:39,0.591
25,19:08:39,1.382
8,19:08:39,1.906
33,19:08:39,1.226
23,19:08:39,2.467
6,19:08:39,1.222
24,19:08:39,0.542
49,19:08:39,1.227
48,19:08:39,1.506
12,19:08:39,0.380
22,19:08:39,1.009
27,19:08:39,3.959
19,19:08:39,2.739
43,19:08:39,2.877
47,19:08:39,0.349
13,19:08:39,1.840
39,19:08:39,8.829
45,19:08:39,4.099
20,19:08:39,0.408
36,19:08:39,2.969
44,19:08:39,1.330
38,19:08:39,0.644
31,19:08:39,0.340
14,19:08:39,11.730
11,19:08:39,2.787
1,19:08:39,4.624
41,19:08:39,2.862
42,19:08:39,0.651
26,19:08:39,3.782
4,19:08:39,3.420
0,19:08:39,2.560
21,19:08:39,0.386
3,19:08:39,3.181
17,19:08:39,0.381
9,19:08:39,1.959
7,19:08:39,3.673
2,19:08:39,2.832
29,19:08:39,4.400
15,19:08:39,4.120
34,19:08:39,0.506
28,19:08:39,0.703
18,19:08:39,4.356
